zeta1	zeta2	posterior
-3.966666666666666952e-02	-1.083333333333333370e-01	6.542828374013528784e-48
-3.966666666666666952e-02	-1.062500000000000111e-01	1.941236842820476125e-47
-3.966666666666666952e-02	-1.041666666666666574e-01	5.784772256781620933e-47
-3.966666666666666952e-02	-1.020833333333333315e-01	1.717925819282372590e-46
-3.966666666666666952e-02	-1.000000000000000056e-01	5.049661166803594335e-46
-3.966666666666666952e-02	-9.791666666666667962e-02	1.462237012502275622e-45
-3.966666666666666952e-02	-9.583333333333332593e-02	4.161465364520366623e-45
-3.966666666666666952e-02	-9.375000000000000000e-02	1.163553215876378761e-44
-3.966666666666666952e-02	-9.166666666666667407e-02	3.199568757068784916e-44
-3.966666666666666952e-02	-8.958333333333334814e-02	8.669078218485183268e-44
-3.966666666666666952e-02	-8.749999999999999445e-02	2.319405430026995259e-43
-3.966666666666666952e-02	-8.541666666666666852e-02	6.140834450830299064e-43
-3.966666666666666952e-02	-8.333333333333334259e-02	1.611961835652589653e-42
-3.966666666666666952e-02	-8.124999999999998890e-02	4.202374903996397067e-42
-3.966666666666666952e-02	-7.916666666666666297e-02	1.089760344697337144e-41
-3.966666666666666952e-02	-7.708333333333333703e-02	2.815296703987736104e-41
-3.966666666666666952e-02	-7.500000000000001110e-02	7.255865377272602136e-41
-3.966666666666666952e-02	-7.291666666666665741e-02	1.867711815721026763e-40
-3.966666666666666952e-02	-7.083333333333333148e-02	4.804211944884833175e-40
-3.966666666666666952e-02	-6.875000000000000555e-02	1.234586291558462862e-39
-3.966666666666666952e-02	-6.666666666666667962e-02	3.166210302362950287e-39
-3.966666666666666952e-02	-6.458333333333332593e-02	8.089194538936588733e-39
-3.966666666666666952e-02	-6.250000000000000000e-02	2.054273767160035998e-38
-3.966666666666666952e-02	-6.041666666666667407e-02	5.173458671147543684e-38
-3.966666666666666952e-02	-5.833333333333334814e-02	1.289158406911752173e-37
-3.966666666666666952e-02	-5.624999999999999445e-02	3.172432486732158591e-37
-3.966666666666666952e-02	-5.416666666666666852e-02	7.697762856732300016e-37
-3.966666666666666952e-02	-5.208333333333334259e-02	1.839646802065536328e-36
-3.966666666666666952e-02	-4.999999999999998890e-02	4.327203352455822678e-36
-3.966666666666666952e-02	-4.791666666666666297e-02	1.001575408162187150e-35
-3.966666666666666952e-02	-4.583333333333333703e-02	2.281723765764180893e-35
-3.966666666666666952e-02	-4.375000000000001110e-02	5.119838654121795177e-35
-3.966666666666666952e-02	-4.166666666666665741e-02	1.132957119510832822e-34
-3.966666666666666952e-02	-3.958333333333333148e-02	2.477277976669698464e-34
-3.966666666666666952e-02	-3.750000000000000555e-02	5.367122767033597352e-34
-3.966666666666666952e-02	-3.541666666666667962e-02	1.156518628661972796e-33
-3.966666666666666952e-02	-3.333333333333332593e-02	2.490708289515070422e-33
-3.966666666666666952e-02	-3.125000000000000000e-02	5.392293701601977253e-33
-3.966666666666666952e-02	-2.916666666666667407e-02	1.180793657100773629e-32
-3.966666666666666952e-02	-2.708333333333334814e-02	2.629444299509947664e-32
-3.966666666666666952e-02	-2.499999999999999445e-02	5.973911529756354041e-32
-3.966666666666666952e-02	-2.291666666666666852e-02	1.384799086868639574e-31
-3.966666666666666952e-02	-2.083333333333334259e-02	3.264468633575613438e-31
-3.966666666666666952e-02	-1.875000000000001665e-02	7.780322361870868452e-31
-3.966666666666666952e-02	-1.666666666666666297e-02	1.861673682844673375e-30
-3.966666666666666952e-02	-1.458333333333333703e-02	4.441884874699612043e-30
-3.966666666666666952e-02	-1.250000000000001110e-02	1.050728513381387499e-29
-3.966666666666666952e-02	-1.041666666666665741e-02	2.453751713611826904e-29
-3.966666666666666952e-02	-8.333333333333331483e-03	5.642275399596239901e-29
-3.966666666666666952e-02	-6.250000000000005551e-03	1.276190039905408592e-28
-3.966666666666666952e-02	-4.166666666666679619e-03	2.840449601521209745e-28
-3.966666666666666952e-02	-2.083333333333325932e-03	6.230868673327156540e-28
-3.966666666666666952e-02	0.000000000000000000e+00	1.350242127675207487e-27
-3.966666666666666952e-02	2.083333333333325932e-03	2.897908017734898966e-27
-3.966666666666666952e-02	4.166666666666651864e-03	6.173095235712862693e-27
-3.966666666666666952e-02	6.249999999999977796e-03	1.306756638832070148e-26
-3.966666666666666952e-02	8.333333333333303727e-03	2.748900100701805884e-26
-3.966666666666666952e-02	1.041666666666668517e-02	5.739857826720335205e-26
-3.966666666666666952e-02	1.250000000000001110e-02	1.187405815325185933e-25
-3.966666666666666952e-02	1.458333333333333703e-02	2.428423236410270334e-25
