zeta1	zeta2	posterior
-4.000000000000000083e-02	2.208333333333333259e-01	5.809444288334923130e-06
-4.000000000000000083e-02	2.229166666666666519e-01	7.059745346688616076e-06
-4.000000000000000083e-02	2.249999999999999778e-01	8.620519172998404058e-06
-4.000000000000000083e-02	2.270833333333333037e-01	1.049926588620194337e-05
-4.000000000000000083e-02	2.291666666666666852e-01	1.266456110872865141e-05
-4.000000000000000083e-02	2.312500000000000111e-01	1.504240982550219962e-05
-4.000000000000000083e-02	2.333333333333333370e-01	1.752094222113125791e-05
-4.000000000000000083e-02	2.354166666666666630e-01	1.996421991398904133e-05
-4.000000000000000083e-02	2.374999999999999889e-01	2.223365136525832971e-05
-4.000000000000000083e-02	2.395833333333333148e-01	2.421301507665239001e-05
-4.000000000000000083e-02	2.416666666666666408e-01	2.583102721223742135e-05
-4.000000000000000083e-02	2.437499999999999667e-01	2.707461893539425457e-05
-4.000000000000000083e-02	2.458333333333333481e-01	2.798740603197183338e-05
-4.000000000000000083e-02	2.479166666666666741e-01	2.865153259654898673e-05
-4.000000000000000083e-02	2.500000000000000000e-01	2.915648659801485203e-05
-3.966666666666666952e-02	-2.500000000000000000e-01	1.019657759661111694e-88
-3.966666666666666952e-02	-2.479166666666666741e-01	5.483297249790406768e-88
-3.966666666666666952e-02	-2.458333333333333204e-01	2.933781828749034401e-87
-3.966666666666666952e-02	-2.437499999999999944e-01	1.576325323065066993e-86
-3.966666666666666952e-02	-2.416666666666666685e-01	8.565894665017173042e-86
-3.966666666666666952e-02	-2.395833333333333426e-01	4.716698327311962506e-85
-3.966666666666666952e-02	-2.374999999999999889e-01	2.620268834922134998e-84
-3.966666666666666952e-02	-2.354166666666666630e-01	1.455434872655796519e-83
-3.966666666666666952e-02	-2.333333333333333370e-01	7.999067229915944732e-83
-3.966666666666666952e-02	-2.312500000000000111e-01	4.310085547312361151e-82
-3.966666666666666952e-02	-2.291666666666666574e-01	2.261841513580741535e-81
-3.966666666666666952e-02	-2.270833333333333315e-01	1.151683947641099348e-80
-3.966666666666666952e-02	-2.250000000000000056e-01	5.683000136850261676e-80
-3.966666666666666952e-02	-2.229166666666666519e-01	2.720336442785630832e-79
-3.966666666666666952e-02	-2.208333333333333259e-01	1.266830905537270266e-78
-3.966666666666666952e-02	-2.187500000000000000e-01	5.765779929215839973e-78
-3.966666666666666952e-02	-2.166666666666666741e-01	2.580465273140421662e-77
-3.966666666666666952e-02	-2.145833333333333481e-01	1.143965282224220198e-76
-3.966666666666666952e-02	-2.124999999999999944e-01	5.062748788262787521e-76
-3.966666666666666952e-02	-2.104166666666666685e-01	2.252683897392141384e-75
-3.966666666666666952e-02	-2.083333333333333426e-01	1.012771478548904544e-74
-3.966666666666666952e-02	-2.062499999999999889e-01	4.608733556405146352e-74
-3.966666666666666952e-02	-2.041666666666666630e-01	2.119551255273766925e-73
-3.966666666666666952e-02	-2.020833333333333370e-01	9.814542897207195185e-73
-3.966666666666666952e-02	-2.000000000000000111e-01	4.556130140421955327e-72
-3.966666666666666952e-02	-1.979166666666666574e-01	2.113265316799267151e-71
-3.966666666666666952e-02	-1.958333333333333315e-01	9.776212528320132412e-71
-3.966666666666666952e-02	-1.937500000000000056e-01	4.509021454747029030e-70
-3.966666666666666952e-02	-1.916666666666666519e-01	2.073752544331843743e-69
-3.966666666666666952e-02	-1.895833333333333259e-01	9.506218075326321860e-69
-3.966666666666666952e-02	-1.875000000000000000e-01	4.335306415723656994e-68
-3.966666666666666952e-02	-1.854166666666666741e-01	1.959971545455039862e-67
-3.966666666666666952e-02	-1.833333333333333481e-01	8.742015096673232205e-67
-3.966666666666666952e-02	-1.812499999999999944e-01	3.826638705779542129e-66
-3.966666666666666952e-02	-1.791666666666666685e-01	1.635726220335969998e-65
-3.966666666666666952e-02	-1.770833333333333148e-01	6.799657928340797594e-65
-3.966666666666666952e-02	-1.749999999999999889e-01	2.740259819350022866e-64
-3.966666666666666952e-02	-1.729166666666666630e-01	1.068374030168251816e-63
-3.966666666666666952e-02	-1.708333333333333370e-01	4.025257826492135201e-63
-3.966666666666666952e-02	-1.687500000000000111e-01	1.465135672104361780e-62
-3.966666666666666952e-02	-1.666666666666666852e-01	5.154378488190314171e-62
-3.966666666666666952e-02	-1.645833333333333315e-01	1.754704071023251561e-61
-3.966666666666666952e-02	-1.625000000000000056e-01	5.791807928479822985e-61
-3.966666666666666952e-02	-1.604166666666666519e-01	1.858958770614925870e-60
-3.966666666666666952e-02	-1.583333333333333259e-01	5.825953499060150827e-60
-3.966666666666666952e-02	-1.562500000000000000e-01	1.793130972700749977e-59
-3.966666666666666952e-02	-1.541666666666666741e-01	5.462714885862140307e-59
-3.966666666666666952e-02	-1.520833333333333481e-01	1.663945781721336453e-58
-3.966666666666666952e-02	-1.499999999999999944e-01	5.127637864777557815e-58
-3.966666666666666952e-02	-1.479166666666666685e-01	1.617244140411121912e-57
-3.966666666666666952e-02	-1.458333333333333148e-01	5.264271200594402884e-57
-3.966666666666666952e-02	-1.437499999999999889e-01	1.772483709273707946e-56
-3.966666666666666952e-02	-1.416666666666666630e-01	6.145024032783178334e-56
-3.966666666666666952e-02	-1.395833333333333370e-01	2.172946949829592713e-55
-3.966666666666666952e-02	-1.375000000000000111e-01	7.748942901901348194e-55
-3.966666666666666952e-02	-1.354166666666666852e-01	2.756906109651842871e-54
-3.966666666666666952e-02	-1.333333333333333315e-01	9.696679195011734581e-54
