sigma1	sigma2	posterior
-5.599999999999999509e-04	-1.600000000000000000e+05	9.378696646441498385e-77
-5.599999999999999509e-04	-1.550000000000000000e+05	3.447504352120858916e-76
-5.599999999999999509e-04	-1.500000000000000000e+05	1.260400423707146444e-75
-5.599999999999999509e-04	-1.450000000000000000e+05	4.583039929496359033e-75
-5.599999999999999509e-04	-1.400000000000000000e+05	1.657448811950502358e-74
-5.599999999999999509e-04	-1.350000000000000000e+05	5.961670808700440578e-74
-5.599999999999999509e-04	-1.300000000000000000e+05	2.132736695637181172e-73
-5.599999999999999509e-04	-1.250000000000000000e+05	7.588359098710199679e-73
-5.599999999999999509e-04	-1.200000000000000000e+05	2.685343770112558130e-72
-5.599999999999999509e-04	-1.150000000000000000e+05	9.451337898821986630e-72
-5.599999999999999509e-04	-1.100000000000000000e+05	3.308476639905546796e-71
-5.599999999999999509e-04	-1.050000000000000000e+05	1.151872044402481574e-70
-5.599999999999999509e-04	-1.000000000000000000e+05	3.988611958200060491e-70
-5.599999999999999509e-04	-9.500000000000000000e+04	1.373664639417467677e-69
-5.599999999999999509e-04	-9.000000000000000000e+04	4.705231912832947331e-69
-5.599999999999999509e-04	-8.500000000000000000e+04	1.602960173156515902e-68
-5.599999999999999509e-04	-8.000000000000000000e+04	5.431325281469564599e-68
-5.599999999999999509e-04	-7.500000000000000000e+04	1.830333707891696282e-67
-5.599999999999999509e-04	-7.000000000000000000e+04	6.134739492723806602e-67
-5.599999999999999509e-04	-6.500000000000000000e+04	2.045047294876479880e-66
-5.599999999999999509e-04	-6.000000000000000000e+04	6.780347774126811401e-66
-5.599999999999999509e-04	-5.500000000000000000e+04	2.235846411971898079e-65
-5.599999999999999509e-04	-5.000000000000000000e+04	7.332859218866197275e-65
-5.599999999999999509e-04	-4.500000000000000000e+04	2.391917027562965744e-64
-5.599999999999999509e-04	-4.000000000000000000e+04	7.759973834424930753e-64
-5.599999999999999509e-04	-3.500000000000000000e+04	2.503893117750227298e-63
-5.599999999999999509e-04	-3.000000000000000000e+04	8.035496183056634530e-63
-5.599999999999999509e-04	-2.500000000000000000e+04	2.564785176497382648e-62
-5.599999999999999509e-04	-2.000000000000000000e+04	8.141992048821024585e-62
-5.599999999999999509e-04	-1.500000000000000000e+04	2.570702003554745618e-61
-5.599999999999999509e-04	-1.000000000000000000e+04	8.072613897912495064e-61
-5.599999999999999509e-04	-5.000000000000000000e+03	2.521262182215004785e-60
-5.599999999999999509e-04	0.000000000000000000e+00	7.831829444369359646e-60
-5.599999999999999509e-04	5.000000000000000000e+03	2.419634765283663508e-59
-5.599999999999999509e-04	1.000000000000000000e+04	7.434945572261694738e-59
-5.599999999999999509e-04	1.500000000000000000e+04	2.272203134054868776e-58
-5.599999999999999509e-04	2.000000000000000000e+04	6.906498130567469751e-58
-5.599999999999999509e-04	2.500000000000000000e+04	2.087901593736139642e-57
-5.599999999999999509e-04	3.000000000000000000e+04	6.277743053341732345e-57
-5.599999999999999509e-04	3.500000000000000000e+04	1.877320530376898041e-56
-5.599999999999999509e-04	4.000000000000000000e+04	5.583605241118905342e-56
-5.599999999999999509e-04	4.500000000000000000e+04	1.651704553153820323e-55
-5.599999999999999509e-04	5.000000000000000000e+04	4.859498012925390093e-55
-5.599999999999999509e-04	5.500000000000000000e+04	1.421974586976196935e-54
-5.599999999999999509e-04	6.000000000000000000e+04	4.138411231615560440e-54
-5.599999999999999509e-04	6.500000000000000000e+04	1.197889715730946883e-53
-5.599999999999999509e-04	7.000000000000000000e+04	3.448588787340297219e-53
-5.599999999999999509e-04	7.500000000000000000e+04	9.874323932515117830e-53
-5.599999999999999509e-04	8.000000000000000000e+04	2.811996087563360887e-52
-5.599999999999999509e-04	8.500000000000000000e+04	7.964590234708670752e-52
-5.599999999999999509e-04	9.000000000000000000e+04	2.243641915932989047e-51
-5.599999999999999509e-04	9.500000000000000000e+04	6.286154286506141292e-51
-5.599999999999999509e-04	1.000000000000000000e+05	1.751692660644682802e-50
-5.599999999999999509e-04	1.050000000000000000e+05	4.854809216361816764e-50
-5.599999999999999509e-04	1.100000000000000000e+05	1.338220899954746972e-49
-5.599999999999999509e-04	1.150000000000000000e+05	3.668806712258380040e-49
-5.599999999999999509e-04	1.200000000000000000e+05	1.000375941795993582e-48
-5.599999999999999509e-04	1.250000000000000000e+05	2.712957739791967092e-48
-5.599999999999999509e-04	1.300000000000000000e+05	7.317524780263880379e-48
-5.599999999999999509e-04	1.350000000000000000e+05	1.963029192182735209e-47
-5.599999999999999509e-04	1.400000000000000000e+05	5.237580336062810156e-47
-5.599999999999999509e-04	1.450000000000000000e+05	1.389875885409046866e-46
-5.599999999999999509e-04	1.500000000000000000e+05	3.668282091030037316e-46
-5.599999999999999509e-04	1.550000000000000000e+05	9.629213461960495692e-46
-5.599999999999999509e-04	1.600000000000000000e+05	2.513971131276248149e-45
-5.599999999999999509e-04	1.650000000000000000e+05	6.527864652827383390e-45
-5.599999999999999509e-04	1.700000000000000000e+05	1.685867271051617203e-44
-5.599999999999999509e-04	1.750000000000000000e+05	4.330290186677100384e-44
-5.599999999999999509e-04	1.800000000000000000e+05	1.106246743514239564e-43
-5.599999999999999509e-04	1.850000000000000000e+05	2.810789955378743609e-43
-5.599999999999999509e-04	1.900000000000000000e+05	7.103071128339462708e-43
-5.599999999999999509e-04	1.950000000000000000e+05	1.785275797781788571e-42
-5.599999999999999509e-04	2.000000000000000000e+05	4.462783867698100217e-42
-5.400000000000000069e-04	-2.000000000000000000e+05	1.243725328560007809e-76
-5.400000000000000069e-04	-1.950000000000000000e+05	4.580554699680919840e-76
-5.400000000000000069e-04	-1.900000000000000000e+05	1.677849689172673514e-75
-5.400000000000000069e-04	-1.850000000000000000e+05	6.112648359270230274e-75
-5.400000000000000069e-04	-1.800000000000000000e+05	2.214864474437868568e-74
-5.400000000000000069e-04	-1.750000000000000000e+05	7.981900041212494273e-74
-5.400000000000000069e-04	-1.700000000000000000e+05	2.860927124716292474e-73
-5.400000000000000069e-04	-1.650000000000000000e+05	1.019879092991995846e-72
-5.400000000000000069e-04	-1.600000000000000000e+05	3.616029509044623967e-72
-5.400000000000000069e-04	-1.550000000000000000e+05	1.275136349012366591e-71
-5.400000000000000069e-04	-1.500000000000000000e+05	4.472214950080633780e-71
-5.400000000000000069e-04	-1.450000000000000000e+05	1.560019745431557087e-70
-5.400000000000000069e-04	-1.400000000000000000e+05	5.412263155827844036e-70
-5.400000000000000069e-04	-1.350000000000000000e+05	1.867536494397856309e-69
-5.400000000000000069e-04	-1.300000000000000000e+05	6.409153498151168076e-69
-5.400000000000000069e-04	-1.250000000000000000e+05	2.187628798144038116e-68
-5.400000000000000069e-04	-1.200000000000000000e+05	7.426564782767266359e-68
-5.400000000000000069e-04	-1.150000000000000000e+05	2.507515919425915861e-67
-5.400000000000000069e-04	-1.100000000000000000e+05	8.420556750667973010e-67
-5.400000000000000069e-04	-1.050000000000000000e+05	2.812414306756708255e-66
-5.400000000000000069e-04	-1.000000000000000000e+05	9.342415383754799747e-66
-5.400000000000000069e-04	-9.500000000000000000e+04	3.086600560276223507e-65
-5.400000000000000069e-04	-9.000000000000000000e+04	1.014245457919033199e-64
-5.400000000000000069e-04	-8.500000000000000000e+04	3.314721882983359253e-64
-5.400000000000000069e-04	-8.000000000000000000e+04	1.077438530743611343e-63
-5.400000000000000069e-04	-7.500000000000000000e+04	3.483207065690285316e-63
-5.400000000000000069e-04	-7.000000000000000000e+04	1.119972775800414542e-62
-5.400000000000000069e-04	-6.500000000000000000e+04	3.581599514451503934e-62
-5.400000000000000069e-04	-6.000000000000000000e+04	1.139168485973162890e-61
-5.400000000000000069e-04	-5.500000000000000000e+04	3.603630756190980709e-61
-5.400000000000000069e-04	-5.000000000000000000e+04	1.133793572811209710e-60
-5.400000000000000069e-04	-4.500000000000000000e+04	3.547881286909198289e-60
-5.400000000000000069e-04	-4.000000000000000000e+04	1.104194429760807287e-59
-5.400000000000000069e-04	-3.500000000000000000e+04	3.417931914198007032e-59
-5.400000000000000069e-04	-3.000000000000000000e+04	1.052258992079265584e-58
-5.400000000000000069e-04	-2.500000000000000000e+04	3.221983167875611781e-58
-5.400000000000000069e-04	-2.000000000000000000e+04	9.812174700350204999e-58
-5.400000000000000069e-04	-1.500000000000000000e+04	2.971999006078775444e-57
-5.400000000000000069e-04	-1.000000000000000000e+04	8.953099907850275224e-57
-5.400000000000000069e-04	-5.000000000000000000e+03	2.682499100156548205e-56
-5.400000000000000069e-04	0.000000000000000000e+00	7.993686689784368312e-56
-5.400000000000000069e-04	5.000000000000000000e+03	2.369169006858822667e-55
-5.400000000000000069e-04	1.000000000000000000e+04	6.983712400095104839e-55
-5.400000000000000069e-04	1.500000000000000000e+04	2.047472290054831950e-54
-5.400000000000000069e-04	2.000000000000000000e+04	5.970230553179564203e-54
-5.400000000000000069e-04	2.500000000000000000e+04	1.731432461651355884e-53
-5.400000000000000069e-04	3.000000000000000000e+04	4.994147808011270485e-53
-5.400000000000000069e-04	3.500000000000000000e+04	1.432711051525799433e-52
-5.400000000000000069e-04	4.000000000000000000e+04	4.087871290574730124e-52
-5.400000000000000069e-04	4.500000000000000000e+04	1.160051309853420865e-51
-5.400000000000000069e-04	5.000000000000000000e+04	3.274149965192452683e-51
-5.400000000000000069e-04	5.500000000000000000e+04	9.190969379560069523e-51
-5.400000000000000069e-04	6.000000000000000000e+04	2.566052007055824939e-50
-5.400000000000000069e-04	6.500000000000000000e+04	7.125428264750919960e-50
-5.400000000000000069e-04	7.000000000000000000e+04	1.967876653470768391e-49
-5.400000000000000069e-04	7.500000000000000000e+04	5.405379094982454415e-49
-5.400000000000000069e-04	8.000000000000000000e+04	1.476712071799549359e-48
-5.400000000000000069e-04	8.500000000000000000e+04	4.012424520324425331e-48
-5.400000000000000069e-04	9.000000000000000000e+04	1.084324597010420062e-47
-5.400000000000000069e-04	9.500000000000000000e+04	2.914426628949164410e-47
-5.400000000000000069e-04	1.000000000000000000e+05	7.790912492783652275e-47
-5.400000000000000069e-04	1.050000000000000000e+05	2.071404472091316055e-46
-5.400000000000000069e-04	1.100000000000000000e+05	5.477506175081936088e-46
-5.400000000000000069e-04	1.150000000000000000e+05	1.440596068654436952e-45
-5.400000000000000069e-04	1.200000000000000000e+05	3.768278199398656213e-45
-5.400000000000000069e-04	1.250000000000000000e+05	9.803588496143031084e-45
-5.400000000000000069e-04	1.300000000000000000e+05	2.536696866086109403e-44
-5.400000000000000069e-04	1.350000000000000000e+05	6.528200048242988309e-44
-5.400000000000000069e-04	1.400000000000000000e+05	1.670935628890213269e-43
-5.400000000000000069e-04	1.450000000000000000e+05	4.253704999813618458e-43
-5.400000000000000069e-04	1.500000000000000000e+05	1.077001725477559772e-42
-5.400000000000000069e-04	1.550000000000000000e+05	2.712106962418760034e-42
-5.400000000000000069e-04	1.600000000000000000e+05	6.792640204191381120e-42
-5.400000000000000069e-04	1.650000000000000000e+05	1.692044544776012384e-41
-5.400000000000000069e-04	1.700000000000000000e+05	4.192049054463823896e-41
-5.400000000000000069e-04	1.750000000000000000e+05	1.032957142793048426e-40
-5.400000000000000069e-04	1.800000000000000000e+05	2.531509918589104437e-40
-5.400000000000000069e-04	1.850000000000000000e+05	6.170471442075940741e-40
-5.400000000000000069e-04	1.900000000000000000e+05	1.495885812366390079e-39
-5.400000000000000069e-04	1.950000000000000000e+05	3.606782242151108930e-39
-5.400000000000000069e-04	2.000000000000000000e+05	8.649336340970456612e-39
-5.200000000000000629e-04	-2.000000000000000000e+05	4.761827581325710800e-72
-5.200000000000000629e-04	-1.950000000000000000e+05	1.682401267410844712e-71
-5.200000000000000629e-04	-1.900000000000000000e+05	5.911897431240669806e-71
-5.200000000000000629e-04	-1.850000000000000000e+05	2.066167745422750803e-70
-5.200000000000000629e-04	-1.800000000000000000e+05	7.182004082150704141e-70
-5.200000000000000629e-04	-1.750000000000000000e+05	2.482945007336843756e-69
-5.200000000000000629e-04	-1.700000000000000000e+05	8.537484676217730631e-69
-5.200000000000000629e-04	-1.650000000000000000e+05	2.919672616623352516e-68
-5.200000000000000629e-04	-1.600000000000000000e+05	9.930697643448657872e-68
-5.200000000000000629e-04	-1.550000000000000000e+05	3.359438886901986641e-67
-5.200000000000000629e-04	-1.500000000000000000e+05	1.130303608096124939e-66
-5.200000000000000629e-04	-1.450000000000000000e+05	3.782377452431911220e-66
-5.200000000000000629e-04	-1.400000000000000000e+05	1.258855846202077032e-65
-5.200000000000000629e-04	-1.350000000000000000e+05	4.167048156574955451e-65
-5.200000000000000629e-04	-1.300000000000000000e+05	1.371899888680177077e-64
-5.200000000000000629e-04	-1.250000000000000000e+05	4.492185745729582433e-64
-5.200000000000000629e-04	-1.200000000000000000e+05	1.462966471942930135e-63
-5.200000000000000629e-04	-1.150000000000000000e+05	4.738625902038611134e-63
-5.200000000000000629e-04	-1.100000000000000000e+05	1.526552897875475104e-62
-5.200000000000000629e-04	-1.050000000000000000e+05	4.891169070756785163e-62
-5.200000000000000629e-04	-1.000000000000000000e+05	1.558672508147818375e-61
-5.200000000000000629e-04	-9.500000000000000000e+04	4.940130923988842487e-61
-5.200000000000000629e-04	-9.000000000000000000e+04	1.557268236205685407e-60
-5.200000000000000629e-04	-8.500000000000000000e+04	4.882359731370772211e-60
-5.200000000000000629e-04	-8.000000000000000000e+04	1.522430611855341760e-59
-5.200000000000000629e-04	-7.500000000000000000e+04	4.721572077092414822e-59
-5.200000000000000629e-04	-7.000000000000000000e+04	1.456388103949316802e-58
-5.200000000000000629e-04	-6.500000000000000000e+04	4.467957209139455475e-58
-5.200000000000000629e-04	-6.000000000000000000e+04	1.363271232695526632e-57
-5.200000000000000629e-04	-5.500000000000000000e+04	4.137108577199772008e-57
-5.200000000000000629e-04	-5.000000000000000000e+04	1.248685160685784312e-56
-5.200000000000000629e-04	-4.500000000000000000e+04	3.748438288820784986e-56
-5.200000000000000629e-04	-4.000000000000000000e+04	1.119152227111810105e-55
-5.200000000000000629e-04	-3.500000000000000000e+04	3.323298445056275413e-55
-5.200000000000000629e-04	-3.000000000000000000e+04	9.815013664051444064e-55
-5.200000000000000629e-04	-2.500000000000000000e+04	2.883061163050015725e-54
-5.200000000000000629e-04	-2.000000000000000000e+04	8.422832928942633920e-54
-5.200000000000000629e-04	-1.500000000000000000e+04	2.447394050477607351e-53
-5.200000000000000629e-04	-1.000000000000000000e+04	7.072793797167287282e-53
-5.200000000000000629e-04	-5.000000000000000000e+03	2.032916199356220778e-52
-5.200000000000000629e-04	0.000000000000000000e+00	5.811514685362288169e-52
-5.200000000000000629e-04	5.000000000000000000e+03	1.652344448770520232e-51
-5.200000000000000629e-04	1.000000000000000000e+04	4.672542013010537579e-51
-5.200000000000000629e-04	1.500000000000000000e+04	1.314156923527114649e-50
-5.200000000000000629e-04	2.000000000000000000e+04	3.676060268802336078e-50
-5.200000000000000629e-04	2.500000000000000000e+04	1.022726246945239256e-49
-5.200000000000000629e-04	3.000000000000000000e+04	2.829942187987008775e-49
-5.200000000000000629e-04	3.500000000000000000e+04	7.788200231519188997e-49
-5.200000000000000629e-04	4.000000000000000000e+04	2.131758663569553236e-48
-5.200000000000000629e-04	4.500000000000000000e+04	5.803371169844373828e-48
-5.200000000000000629e-04	5.000000000000000000e+04	1.571317843495560015e-47
-5.200000000000000629e-04	5.500000000000000000e+04	4.231449087215569824e-47
-5.200000000000000629e-04	6.000000000000000000e+04	1.133327900571727041e-46
-5.200000000000000629e-04	6.500000000000000000e+04	3.019002163680931978e-46
-5.200000000000000629e-04	7.000000000000000000e+04	7.998575549303370787e-46
-5.200000000000000629e-04	7.500000000000000000e+04	2.107673141685601074e-45
-5.200000000000000629e-04	8.000000000000000000e+04	5.523765770631842344e-45
-5.200000000000000629e-04	8.500000000000000000e+04	1.439821422144105422e-44
-5.200000000000000629e-04	9.000000000000000000e+04	3.732702609514034956e-44
-5.200000000000000629e-04	9.500000000000000000e+04	9.624530053451334873e-44
-5.200000000000000629e-04	1.000000000000000000e+05	2.468181306517306552e-43
-5.200000000000000629e-04	1.050000000000000000e+05	6.295293282304415476e-43
-5.200000000000000629e-04	1.100000000000000000e+05	1.596968168517848489e-42
-5.200000000000000629e-04	1.150000000000000000e+05	4.029191739010568874e-42
-5.200000000000000629e-04	1.200000000000000000e+05	1.011069461705567671e-41
-5.200000000000000629e-04	1.250000000000000000e+05	2.523396141332937127e-41
-5.200000000000000629e-04	1.300000000000000000e+05	6.263704473951273879e-41
-5.200000000000000629e-04	1.350000000000000000e+05	1.546387985906797197e-40
-5.200000000000000629e-04	1.400000000000000000e+05	3.797056485338347931e-40
-5.200000000000000629e-04	1.450000000000000000e+05	9.272931076681361693e-40
-5.200000000000000629e-04	1.500000000000000000e+05	2.252311161090799560e-39
-5.200000000000000629e-04	1.550000000000000000e+05	5.441030109534976950e-39
-5.200000000000000629e-04	1.600000000000000000e+05	1.307299974271317173e-38
-5.200000000000000629e-04	1.650000000000000000e+05	3.123998086458797044e-38
-5.200000000000000629e-04	1.700000000000000000e+05	7.424849394741236790e-38
-5.200000000000000629e-04	1.750000000000000000e+05	1.755116389336266175e-37
-5.200000000000000629e-04	1.800000000000000000e+05	4.126345394652599522e-37
-5.200000000000000629e-04	1.850000000000000000e+05	9.648651419602431363e-37
-5.200000000000000629e-04	1.900000000000000000e+05	2.243928626282645742e-36
-5.200000000000000629e-04	1.950000000000000000e+05	5.190304583448172897e-36
-5.200000000000000629e-04	2.000000000000000000e+05	1.194037682573733607e-35
-5.000000000000000104e-04	-2.000000000000000000e+05	1.298617257147845868e-67
-5.000000000000000104e-04	-1.950000000000000000e+05	4.401486926752481197e-67
-5.000000000000000104e-04	-1.900000000000000000e+05	1.483744239321516799e-66
-5.000000000000000104e-04	-1.850000000000000000e+05	4.974621682705099037e-66
-5.000000000000000104e-04	-1.800000000000000000e+05	1.658832189807019307e-65
-5.000000000000000104e-04	-1.750000000000000000e+05	5.501564807447011239e-65
-5.000000000000000104e-04	-1.700000000000000000e+05	1.814727394952007760e-64
-5.000000000000000104e-04	-1.650000000000000000e+05	5.953576529329440876e-64
-5.000000000000000104e-04	-1.600000000000000000e+05	1.942611113348567007e-63
-5.000000000000000104e-04	-1.550000000000000000e+05	6.304275451477265515e-63
-5.000000000000000104e-04	-1.500000000000000000e+05	2.034819425868635080e-62
-5.000000000000000104e-04	-1.450000000000000000e+05	6.532177130954152450e-62
-5.000000000000000104e-04	-1.400000000000000000e+05	2.085601899801439906e-61
-5.000000000000000104e-04	-1.350000000000000000e+05	6.622870418592935736e-61
-5.000000000000000104e-04	-1.300000000000000000e+05	2.091714875741739695e-60
-5.000000000000000104e-04	-1.250000000000000000e+05	6.570525351994834134e-60
-5.000000000000000104e-04	-1.200000000000000000e+05	2.052764312323354948e-59
-5.000000000000000104e-04	-1.150000000000000000e+05	6.378513299782523057e-59
-5.000000000000000104e-04	-1.100000000000000000e+05	1.971247815902004105e-58
-5.000000000000000104e-04	-1.050000000000000000e+05	6.059047651487496546e-58
-5.000000000000000104e-04	-1.000000000000000000e+05	1.852289624465365318e-57
-5.000000000000000104e-04	-9.500000000000000000e+04	5.631898292378900896e-57
-5.000000000000000104e-04	-9.000000000000000000e+04	1.703107633465438017e-56
-5.000000000000000104e-04	-8.500000000000000000e+04	5.122367943041561781e-56
-5.000000000000000104e-04	-8.000000000000000000e+04	1.532289513691185268e-55
-5.000000000000000104e-04	-7.500000000000000000e+04	4.558818176531401526e-55
-5.000000000000000104e-04	-7.000000000000000000e+04	1.348978711448835428e-54
-5.000000000000000104e-04	-6.500000000000000000e+04	3.970080418759770831e-54
-5.000000000000000104e-04	-6.000000000000000000e+04	1.162076971842222384e-53
-5.000000000000000104e-04	-5.500000000000000000e+04	3.383076897013055356e-53
-5.000000000000000104e-04	-5.000000000000000000e+04	9.795581599944549905e-53
-5.000000000000000104e-04	-4.500000000000000000e+04	2.820914786529659791e-52
-5.000000000000000104e-04	-4.000000000000000000e+04	8.079622890852359239e-52
-5.000000000000000104e-04	-3.500000000000000000e+04	2.301619867757631587e-51
-5.000000000000000104e-04	-3.000000000000000000e+04	6.521049362284585652e-51
-5.000000000000000104e-04	-2.500000000000000000e+04	1.837565213617114221e-50
-5.000000000000000104e-04	-2.000000000000000000e+04	5.150025945536575046e-50
-5.000000000000000104e-04	-1.500000000000000000e+04	1.435547133568882164e-49
-5.000000000000000104e-04	-1.000000000000000000e+04	3.979851603279918852e-49
-5.000000000000000104e-04	-5.000000000000000000e+03	1.097381626351494748e-48
-5.000000000000000104e-04	0.000000000000000000e+00	3.009468993996517006e-48
-5.000000000000000104e-04	5.000000000000000000e+03	8.208493244741509624e-48
-5.000000000000000104e-04	1.000000000000000000e+04	2.226785579405456862e-47
-5.000000000000000104e-04	1.500000000000000000e+04	6.008066601537053480e-47
-5.000000000000000104e-04	2.000000000000000000e+04	1.612250274883158109e-46
-5.000000000000000104e-04	2.500000000000000000e+04	4.303002160180933699e-46
-5.000000000000000104e-04	3.000000000000000000e+04	1.142226026565241097e-45
-5.000000000000000104e-04	3.500000000000000000e+04	3.015601303861366909e-45
-5.000000000000000104e-04	4.000000000000000000e+04	7.918395256208841509e-45
-5.000000000000000104e-04	4.500000000000000000e+04	2.067958472616001159e-44
-5.000000000000000104e-04	5.000000000000000000e+04	5.371404187690660804e-44
-5.000000000000000104e-04	5.500000000000000000e+04	1.387634972108545609e-43
-5.000000000000000104e-04	6.000000000000000000e+04	3.565365215748306150e-43
-5.000000000000000104e-04	6.500000000000000000e+04	9.111170895835486324e-43
-5.000000000000000104e-04	7.000000000000000000e+04	2.315718394267486290e-42
-5.000000000000000104e-04	7.500000000000000000e+04	5.853810794657207188e-42
-5.000000000000000104e-04	8.000000000000000000e+04	1.471746460945777479e-41
-5.000000000000000104e-04	8.500000000000000000e+04	3.680176961494065439e-41
-5.000000000000000104e-04	9.000000000000000000e+04	9.152627499713903905e-41
-5.000000000000000104e-04	9.500000000000000000e+04	2.263936575511566444e-40
-5.000000000000000104e-04	1.000000000000000000e+05	5.569601300888708810e-40
-5.000000000000000104e-04	1.050000000000000000e+05	1.362778715774000128e-39
-5.000000000000000104e-04	1.100000000000000000e+05	3.316408043664363438e-39
-5.000000000000000104e-04	1.150000000000000000e+05	8.026975931055353659e-39
-5.000000000000000104e-04	1.200000000000000000e+05	1.932312417737442686e-38
-5.000000000000000104e-04	1.250000000000000000e+05	4.626409935957336608e-38
-5.000000000000000104e-04	1.300000000000000000e+05	1.101671875112511164e-37
-5.000000000000000104e-04	1.350000000000000000e+05	2.609166511963945310e-37
-5.000000000000000104e-04	1.400000000000000000e+05	6.146002215175355537e-37
-5.000000000000000104e-04	1.450000000000000000e+05	1.439875732379194556e-36
-5.000000000000000104e-04	1.500000000000000000e+05	3.355047669120404897e-36
-5.000000000000000104e-04	1.550000000000000000e+05	7.775239243255378719e-36
-5.000000000000000104e-04	1.600000000000000000e+05	1.792132889997131293e-35
-5.000000000000000104e-04	1.650000000000000000e+05	4.108355746764463319e-35
-5.000000000000000104e-04	1.700000000000000000e+05	9.367145323707354597e-35
-5.000000000000000104e-04	1.750000000000000000e+05	2.124163082280933146e-34
-5.000000000000000104e-04	1.800000000000000000e+05	4.790819827690005686e-34
-5.000000000000000104e-04	1.850000000000000000e+05	1.074665243160014596e-33
-5.000000000000000104e-04	1.900000000000000000e+05	2.397606741851946987e-33
-5.000000000000000104e-04	1.950000000000000000e+05	5.320152511037242861e-33
-5.000000000000000104e-04	2.000000000000000000e+05	1.174117595579264111e-32
-4.800000000000000122e-04	-2.000000000000000000e+05	2.522591858904146271e-63
-4.800000000000000122e-04	-1.950000000000000000e+05	8.202147254217498782e-63
-4.800000000000000122e-04	-1.900000000000000000e+05	2.652464116151551661e-62
-4.800000000000000122e-04	-1.850000000000000000e+05	8.531253672566715125e-62
-4.800000000000000122e-04	-1.800000000000000000e+05	2.729088235209906983e-61
-4.800000000000000122e-04	-1.750000000000000000e+05	8.682877660381038538e-61
-4.800000000000000122e-04	-1.700000000000000000e+05	2.747585209031937886e-60
-4.800000000000000122e-04	-1.650000000000000000e+05	8.647290335250769169e-60
-4.800000000000000122e-04	-1.600000000000000000e+05	2.706763396371575741e-59
-4.800000000000000122e-04	-1.550000000000000000e+05	8.426785360936591695e-59
-4.800000000000000122e-04	-1.500000000000000000e+05	2.609245556380446942e-58
-4.800000000000000122e-04	-1.450000000000000000e+05	8.035434328273797521e-58
-4.800000000000000122e-04	-1.400000000000000000e+05	2.461190004991446599e-57
-4.800000000000000122e-04	-1.350000000000000000e+05	7.497600787372933053e-57
-4.800000000000000122e-04	-1.300000000000000000e+05	2.271647103995904816e-56
-4.800000000000000122e-04	-1.250000000000000000e+05	6.845431067578649766e-56
-4.800000000000000122e-04	-1.200000000000000000e+05	2.051644549334644457e-55
-4.800000000000000122e-04	-1.150000000000000000e+05	6.115680986150320204e-55
-4.800000000000000122e-04	-1.100000000000000000e+05	1.813129853139114365e-54
-4.800000000000000122e-04	-1.050000000000000000e+05	5.346312954230109949e-54
-4.800000000000000122e-04	-1.000000000000000000e+05	1.567910357354288959e-53
-4.800000000000000122e-04	-9.500000000000000000e+04	4.573297606177629253e-53
-4.800000000000000122e-04	-9.000000000000000000e+04	1.326719406936665186e-52
-4.800000000000000122e-04	-8.500000000000000000e+04	3.827983728916290342e-52
-4.800000000000000122e-04	-8.000000000000000000e+04	1.098506086188815578e-51
-4.800000000000000122e-04	-7.500000000000000000e+04	3.135279298142475297e-51
-4.800000000000000122e-04	-7.000000000000000000e+04	8.900028256294322497e-51
-4.800000000000000122e-04	-6.500000000000000000e+04	2.512742117081729798e-50
-4.800000000000000122e-04	-6.000000000000000000e+04	7.055793079809725425e-50
-4.800000000000000122e-04	-5.500000000000000000e+04	1.970539460192619703e-49
-4.800000000000000122e-04	-5.000000000000000000e+04	5.473508781634706319e-49
-4.800000000000000122e-04	-4.500000000000000000e+04	1.512125667921099898e-48
-4.800000000000000122e-04	-4.000000000000000000e+04	4.154811594447903684e-48
-4.800000000000000122e-04	-3.500000000000000000e+04	1.135419026312983555e-47
-4.800000000000000122e-04	-3.000000000000000000e+04	3.086045913718650982e-47
-4.800000000000000122e-04	-2.500000000000000000e+04	8.342380262229982177e-47
-4.800000000000000122e-04	-2.000000000000000000e+04	2.242946754386881391e-46
-4.800000000000000122e-04	-1.500000000000000000e+04	5.997763390812405121e-46
-4.800000000000000122e-04	-1.000000000000000000e+04	1.595148343708258170e-45
-4.800000000000000122e-04	-5.000000000000000000e+03	4.219434102706065872e-45
-4.800000000000000122e-04	0.000000000000000000e+00	1.110065801211267827e-44
-4.800000000000000122e-04	5.000000000000000000e+03	2.904588548620622122e-44
-4.800000000000000122e-04	1.000000000000000000e+04	7.558957466328950466e-44
-4.800000000000000122e-04	1.500000000000000000e+04	1.956503213385727106e-43
-4.800000000000000122e-04	2.000000000000000000e+04	5.036636548192504249e-43
-4.800000000000000122e-04	2.500000000000000000e+04	1.289561452629789884e-42
-4.800000000000000122e-04	3.000000000000000000e+04	3.283861682111437351e-42
-4.800000000000000122e-04	3.500000000000000000e+04	8.317045025819735687e-42
-4.800000000000000122e-04	4.000000000000000000e+04	2.095051157872475938e-41
-4.800000000000000122e-04	4.500000000000000000e+04	5.248818977615399294e-41
-4.800000000000000122e-04	5.000000000000000000e+04	1.307886150243966423e-40
-4.800000000000000122e-04	5.500000000000000000e+04	3.241303288908034340e-40
-4.800000000000000122e-04	6.000000000000000000e+04	7.989337762270206311e-40
-4.800000000000000122e-04	6.500000000000000000e+04	1.958588847980213853e-39
-4.800000000000000122e-04	7.000000000000000000e+04	4.775481377095155450e-39
-4.800000000000000122e-04	7.500000000000000000e+04	1.158063616515019037e-38
